subject_id,chapter_id,unit_id,subtopic_id,difficulty,question_type,question_text,option_a,option_b,option_c,option_d,answer,explanation,more_explanation,correct_option,difficulty_score,answer_type,concept_tested,question_archetype,exam_level,source_type,tags,estimated_time_sec,marks,negative_marks,bloom_level,chapter_weightage,exam_relevance,pyq_inspired,pyq_exam,pyq_year,pyq_topic,status,version,is_verified,reviewed_by,review_date,image_required,has_diagram,latex_required,language,question_image_url,solution_image_url,question_code,subject_name,unit_name,chapter_name,subtopic_name,set_no
PHY,CH1,P1,ST4,Foundation,MCQ,Which of the following physical quantities is a vector?,Distance,Speed,Displacement,Time,"Displacement, because it has both magnitude and direction while the others are scalars.","A vector quantity has both magnitude and direction. Displacement measures the change in position from an initial to a final point and includes direction, so it is a vector. Distance is the total path length travelled and has only magnitude (scalar). Speed is the rate of change of distance with time and has only magnitude (scalar); velocity would be the corresponding vector. Time is a scalar quantity. Therefore displacement is the only vector among the options.","Example: If a person walks 5 m east and then 3 m west, the distance travelled is 8 m (scalar), while the displacement is 2 m east (vector). Speed would be total distance divided by time, independent of direction.",C,1,Single Correct,Distinguishing vectors from scalars (displacement vs distance and speed),Definition-based MCQ,JEE Main + Advanced,AI Generated,"vectors,scalars,displacement,distance,speed,time",45,4,-1,Understand,,Introductory,False,,,,Draft,1.0,False,,,False,False,False,English,,,P1_CH1_ST4_S1_Q724,Physics,P1,CH1,ST4,S1
PHY,CH1,P1,ST4,Foundation,MCQ,A person walks 3 m due east and then 4 m due north. What is the magnitude of the person's resultant displacement from the starting point?,3 m,4 m,5 m,7 m,"Resultant displacement magnitude = sqrt(3^2 + 4^2) = 5 m, so option C.","Displacement is a vector sum of the two perpendicular displacements. Representing the 3 m east and 4 m north as perpendicular components forms a right-angled triangle with legs 3 m and 4 m. By the Pythagorean theorem, the magnitude of the resultant displacement = sqrt(3^2 + 4^2) = sqrt(9 + 16) = sqrt(25) = 5 m. Option A (3 m) and option B (4 m) are magnitudes of individual components, not the resultant. Option D (7 m) is the total path length (distance traveled = 3 + 4 = 7 m), not the straight-line displacement.","This question tests basic vector addition for perpendicular components. Displacement depends on net change in position (vector), while distance is the scalar path length. For perpendicular components a and b, resultant magnitude is sqrt(a^2 + b^2).",C,1,Single Correct,Vector addition of perpendicular displacements; distinction between distance and displacement,Direct application of vector addition (right-angle components),JEE Main + Advanced,AI Generated,"kinematics,displacement,vector addition,Pythagorean theorem",45,4,-1,Understand,Low,High,False,,,,Draft,1.0,False,,,False,False,False,English,,,P1_CH1_ST4_S1_Q725,Physics,P1,CH1,ST4,S1
PHY,CH1,P1,ST4,Foundation,MCQ,A particle moves along a straight line with constant velocity. Which of the following statements is correct?,Its acceleration is zero.,Its speed is continuously increasing.,Its displacement is always zero.,Its velocity and acceleration are in the same direction.,"A. For constant velocity (both magnitude and direction unchanged), the rate of change of velocity is zero, so acceleration is zero.","Velocity is a vector quantity that includes both speed (magnitude) and direction. 'Constant velocity' means neither the speed nor the direction changes with time. Acceleration is defined as the rate of change of velocity (a = dv/dt). If velocity does not change, dv/dt = 0, so acceleration is zero. Option B is incorrect because constant velocity implies constant speed, not increasing speed. Option C is incorrect because displacement depends on the chosen origin and the motion; a nonzero constant velocity produces increasing displacement with time, not zero displacement. Option D is incorrect because acceleration is zero, so it has no well-defined nonzero direction to be 'the same' as velocity.","Example: A car moving at a steady 20 m/s along a straight road has constant velocity; its acceleration is 0 m/s^2. If either speed or direction changed (e.g., speeding up or turning), acceleration would be nonzero.",A,1,Single Correct,Relation between velocity and acceleration; meaning of constant velocity,Definition-based single-concept MCQ,JEE Main + Advanced,AI Generated,"kinematics,velocity,acceleration,straight line motion,basic",45,4,-1,Understanding,Low,High,False,,,,Draft,1.0,False,,,False,False,False,English,,,P1_CH1_ST4_S1_Q726,Physics,P1,CH1,ST4,S1
PHY,CH1,P1,ST4,Foundation,MCQ,A particle starts from rest and moves along a straight line with constant acceleration a. Which of the following quantities increases linearly with time t?,Displacement s,Velocity v,Kinetic energy K,Acceleration a,"Velocity increases linearly with time since v = at (with initial velocity zero). Displacement and kinetic energy vary as t^2, while acceleration is constant.","For constant acceleration a and initial velocity v0 = 0: velocity v = v0 + at = at, which is directly proportional to time t (linear dependence). Displacement s = v0 t + (1/2) a t^2 = (1/2) a t^2 varies as t^2 (quadratic). Kinetic energy K = (1/2) m v^2 = (1/2) m (at)^2 ∝ t^2 (quadratic). Acceleration a is constant and does not increase with time. Therefore only velocity increases linearly with time.","This follows directly from the equations of uniformly accelerated motion. 'Linearly' means proportional to t (first power). Checking each quantity: v ∝ t (linear), s ∝ t^2 (not linear), K ∝ v^2 ∝ t^2 (not linear), a ∝ t^0 (constant).",B,1,Single Correct,"Kinematics of constant acceleration (time dependence of v, s and kinetic energy)",Direct concept-check of uniformly accelerated motion,JEE Main + Advanced,AI Generated,"kinematics,uniform acceleration,velocity,displacement,kinetic energy",45,4,-1,Understand,Low,High,False,,,,Draft,1.0,False,,,False,False,False,English,,,P1_CH1_ST4_S1_Q727,Physics,P1,CH1,ST4,S1
PHY,CH1,P1,ST4,Foundation,MCQ,A runner completes one lap around a circular track of circumference 400 m and returns to the starting point in 80 s. What are the runner's average speed and the magnitude of the average velocity over this interval?,Average speed = 5.0 m/s; magnitude of average velocity = 0 m/s,Average speed = 0 m/s; magnitude of average velocity = 0 m/s,Average speed = 5.0 m/s; magnitude of average velocity = 5.0 m/s,Average speed = 0 m/s; magnitude of average velocity = 5.0 m/s,Average speed = total distance / time = 400/80 = 5.0 m/s; displacement = 0 so average velocity = 0 (magnitude 0).,"Average speed is defined as total distance traveled divided by total time. The runner covers 400 m in 80 s, so average speed = 400/80 = 5.0 m/s. Average velocity is displacement divided by time. Since the runner returns to the starting point, the net displacement is zero; therefore the average velocity is zero and its magnitude is 0 m/s. Options B and D incorrectly equate distance with displacement or set distance to zero. Option C incorrectly assumes the magnitude of average velocity equals average speed even when net displacement is zero.",This question tests the distinction between scalar quantity 'speed' and vector quantity 'velocity'. Distance is the path length (400 m) while displacement is the straight-line change in position (here zero because start and end coincide). For any trip with zero net displacement the average velocity is zero regardless of how large the distance or speed was during the motion.,A,1,Single Correct,Difference between average speed and average velocity; distance vs displacement; scalar versus vector quantities,Definition/Application,JEE Main + Advanced,AI Generated,"kinematics,speed,velocity,distance,displacement,scalar,vector",60,4,-1,Understand,1%,High,False,,,,Draft,1.0,False,,,False,False,False,English,,,P1_CH1_ST4_S1_Q728,Physics,P1,CH1,ST4,S1
PHY,CH1,P1,ST4,Foundation,MCQ,"A ball is thrown vertically upward. At the instant it reaches its highest point, which of the following is true?",Both velocity and acceleration are zero at the highest point.,The velocity is zero but the acceleration is not zero at the highest point.,The acceleration is zero but the velocity is not zero at the highest point.,Neither velocity nor acceleration is zero at the highest point.,At the highest point the instantaneous vertical velocity is zero while acceleration due to gravity remains downward (non-zero).,"For an object thrown upward under gravity (neglecting air resistance), the acceleration is constant and equal to g downward throughout the motion. At the highest point the instantaneous vertical velocity becomes zero (the object changes direction), but the acceleration remains −g (≈ −9.8 m/s^2). Therefore velocity is zero while acceleration is not. Option A is wrong because acceleration is not zero. Option C is wrong because velocity is zero there. Option D is wrong because velocity is zero at the top.","Instantaneous velocity is the time derivative of displacement and can be zero at an instant; acceleration is the time derivative of velocity and for free-fall remains constant (−g). Momentum (p = mv) is zero at that instant because v = 0, but force and hence acceleration due to gravity still act on the ball.",B,1,Single Correct,Basic kinematics: instantaneous velocity and acceleration in uniform gravitational field,Direct concept check,JEE Main + Advanced,AI Generated,"kinematics,free fall,gravity,instantaneous velocity,acceleration",60,4,-1,Understanding,Low,High,False,,,,Draft,1.0,False,,,False,False,False,English,,,P1_CH1_ST4_S1_Q729,Physics,P1,CH1,ST4,S1
PHY,CH1,P1,ST4,Foundation,MCQ,Which of the following physical quantities is a vector quantity?,Displacement,Speed,Mass,Temperature,"Displacement is a vector because it has both magnitude and direction; speed, mass and temperature are scalars.","A vector quantity requires both magnitude and direction. Displacement describes the change in position of an object along with the direction from the initial to the final point, so it is a vector. Speed gives only how fast an object is moving (magnitude only) and is therefore a scalar. Mass is the amount of matter (scalar) and temperature is a measure of thermal state (scalar). Hence only displacement among the options is a vector.","Related distinctions: Distance and speed are scalars; displacement and velocity are vectors. For example, if you walk 3 m east then 3 m west, your total distance is 6 m (scalar) but net displacement is 0 (vector). Recognizing whether direction is required by the physical quantity determines if it is a vector.",A,1,Single Correct,Vector vs scalar quantities,Conceptual identification,JEE Main + Advanced,AI Generated,"vectors,scalars,basic concepts,kinematics,P1 CH1 ST4",30,4,-1,Remembering,Introductory,High,False,,,,Draft,1.0,False,,,False,False,False,English,,,P1_CH1_ST4_S1_Q730,Physics,P1,CH1,ST4,S1
PHY,CH1,P1,ST4,Foundation,MCQ,"A ball is thrown vertically upward from ground level. Neglecting air resistance, at the instant the ball reaches its maximum height which of the following is true?",The velocity is zero and the acceleration is zero.,The velocity is zero and the acceleration is directed downward with magnitude g.,The velocity is directed downward and the acceleration is zero.,The velocity is upward and the acceleration is directed downward with magnitude g.,"At maximum height the instantaneous velocity is zero while gravity still produces a downward acceleration of magnitude g, so option B is correct.","When a ball is thrown upward (neglecting air resistance) the only acceleration acting on it is gravity, which is constant and directed downward with magnitude g. As the ball rises its upward velocity decreases; at the highest point the instantaneous velocity becomes zero. However, gravity does not vanish at that instant — acceleration remains downward (value g). Therefore velocity = 0 but acceleration = −g (downward). Option A is wrong because acceleration is not zero. Option C is wrong because acceleration is not zero and the velocity is not downward at the exact top (it is zero). Option D is wrong because at the top the velocity is not upward (it is zero).",Instantaneous velocity describes the rate of change of position at an instant and can be zero even when acceleration is nonzero. Acceleration is determined by forces (here gravity) and does not depend on the instantaneous value of velocity. This is a fundamental point in kinematics: zero velocity does not imply zero acceleration.,B,1,Single Correct,Kinematics — instantaneous velocity and acceleration in vertical motion (free fall),Direct conceptual question,JEE Main + Advanced,AI Generated,"kinematics,vertical motion,free fall,velocity,acceleration",45,4,-1,Understanding,High,High,False,,,,Draft,1.0,False,,,False,False,False,English,,,P1_CH1_ST4_S1_Q731,Physics,P1,CH1,ST4,S1
PHY,CH1,P1,ST4,Foundation,MCQ,A particle moves 5 m to the east and then 3 m to the west. What is the particle's displacement?,2 m to the east,8 m to the east,2 m to the west,5 m,Net displacement = 5 m (east) − 3 m (east) = 2 m to the east.,"Displacement is a vector quantity that depends on initial and final positions and includes direction. Taking east as positive, the first move is +5 m and the second is −3 m (since west is opposite to east). The net displacement = +5 m + (−3 m) = +2 m, i.e. 2 m to the east. Option B (8 m to the east) gives the total distance traveled, not the displacement. Option C (2 m to the west) has the sign reversed. Option D (5 m) is just the magnitude of the first leg and ignores the second leg.","In one-dimensional motion along a line, add signed displacements algebraically. Distance (scalar) would be 5 m + 3 m = 8 m, while displacement (vector) considers direction and equals 2 m east here.",A,1,Single Correct,Displacement versus distance; vector addition in one dimension,One-step numerical vector,JEE Main + Advanced,AI Generated,"kinematics,displacement,distance,vectors,one-dimensional motion",45,4,-1,Understanding,5,High,False,,,,Draft,1.0,False,,,False,False,False,English,,,P1_CH1_ST4_S1_Q732,Physics,P1,CH1,ST4,S1
PHY,CH1,P1,ST4,Foundation,MCQ,Which of the following physical quantities is a scalar?,Displacement,Velocity,Speed,Acceleration,Speed is a scalar because it has magnitude only and no direction.,"A scalar quantity is defined by magnitude alone, while a vector has both magnitude and direction. Speed describes how fast an object is moving irrespective of direction, so it is a scalar. Displacement is a vector (it specifies change in position with direction). Velocity is a vector because it gives rate of change of displacement with direction. Acceleration is also a vector because it gives the rate of change of velocity (which includes direction).","Common confusion arises between speed and magnitude of velocity: the magnitude of velocity is the instantaneous speed, but 'velocity' as a quantity includes direction and is thus a vector. In problems, if direction matters (for example, 'east' or 'upward'), the quantity is a vector; if only how much per unit time matters, it is a scalar.",C,1,Single Correct,Scalars and vectors (distinguishing scalar vs vector quantities),Direct concept identification,JEE Main + Advanced,AI Generated,"scalars,vectors,kinematics,basic concepts",60,4,-1,Understanding,Low,Introductory,False,,,,Draft,1.0,False,,,False,False,False,English,,,P1_CH1_ST4_S1_Q733,Physics,P1,CH1,ST4,S1
PHY,CH1,P1,ST4,Foundation,MCQ,A car moves with constant speed along a circular track. Which one of the following statements is correct about its acceleration?,The acceleration of the car is zero because its speed is constant.,The acceleration is along the direction of the velocity (tangential to the track).,The acceleration is directed towards the centre of the circular track (centripetal).,"The acceleration is opposite to the direction of velocity (i.e., the car is decelerating).","C — The acceleration is centripetal, directed towards the centre of the circle (magnitude v^2/r) even though the speed is constant.","Acceleration is the rate of change of velocity vector. For motion in a circle at constant speed, the magnitude of velocity remains constant but its direction continuously changes. This change of direction requires an acceleration whose direction is perpendicular to the velocity and points towards the centre of the circle. Its magnitude is a = v^2/r. There is no tangential acceleration because the speed does not change, so options A, B and D are incorrect: A confuses speed with velocity (zero speed-change does not imply zero acceleration if direction changes), B incorrectly places acceleration along the velocity, and D implies deceleration which would require a decrease in speed.","Visualize the velocity vectors at successive instants: they are tangents at different points of the circle. The vector difference between successive velocity vectors points inward, toward the centre. Thus the required acceleration (centripetal) always points to the centre and keeps the car on the circular path.",C,1,Single Correct,Uniform circular motion; centripetal acceleration; vector nature of velocity and acceleration,Direct concept application,JEE Main + Advanced,AI Generated,"circular motion,centripetal acceleration,kinematics,vectors,basic concept",45,4,-1,Understanding,Low,High,False,,,,Draft,1.0,False,,,False,False,False,English,,,P1_CH1_ST4_S1_Q734,Physics,P1,CH1,ST4,S1
PHY,CH1,P1,ST4,Foundation,MCQ,An object moves in a straight line with constant speed. Which of the following quantities is zero?,Acceleration,Velocity,Displacement,Linear momentum,Acceleration is zero because the velocity (magnitude and direction) does not change.,"Acceleration is the rate of change of velocity (vector). If an object moves in a straight line with constant speed, both the magnitude and direction of its velocity remain constant, so the velocity does not change with time and acceleration is zero. Velocity need not be zero (the object can be moving), displacement need not be zero (it changes over time), and linear momentum p = mv is nonzero if the mass and velocity are nonzero.","Note: If speed is constant but direction changes (e.g., uniform circular motion), acceleration is not zero because the velocity vector changes direction. The phrase 'straight line' is essential to ensure the velocity vector is constant in both magnitude and direction, giving zero acceleration.",A,1,Single Correct,Basic kinematics — distinction between velocity and acceleration,Direct concept question,JEE Main + Advanced,AI Generated,"kinematics,acceleration,velocity,basic",45,4,-1,Understand,Foundational,High,False,,,,Draft,1.0,False,,,False,False,False,English,,,P1_CH1_ST4_S1_Q735,Physics,P1,CH1,ST4,S1
PHY,CH1,P1,ST4,Foundation,MCQ,"A particle moves with constant speed along a circular path. At a given instant, the direction of its acceleration is",Directed radially inward toward the centre of the circle,Along the instantaneous direction of motion (tangential),Opposite to the instantaneous direction of motion,Zero (since speed is constant),For uniform circular motion the acceleration is centripetal and points radially inward toward the centre of the circle.,"Although the speed is constant, the velocity vector changes direction continuously. Acceleration is defined as the rate of change of velocity (a = dv/dt). In uniform circular motion the change in velocity is perpendicular to the velocity and directed toward the centre; its magnitude is v^2/r. Therefore the acceleration is radially inward (centripetal). Option B is incorrect because a tangential acceleration would change the speed; option C is incorrect because acceleration opposite to motion would slow the particle (change speed); option D is incorrect because a nonzero acceleration is present due to changing direction of velocity.","Mathematically, for motion with constant speed v on a circle of radius r, acceleration a = v^2/r and its direction is toward the centre. The tangential component of acceleration is zero when speed is constant.",A,1,Single Correct,Direction of acceleration in uniform circular motion (centripetal acceleration),Conceptual MCQ - vector direction,JEE Main + Advanced,AI Generated,"kinematics,circular motion,acceleration,vectors",45,4,-1,Understand,,High,False,,,,Draft,1.0,False,,,False,False,False,English,,,P1_CH1_ST4_S1_Q736,Physics,P1,CH1,ST4,S1
PHY,CH1,P1,ST4,Foundation,MCQ,Which of the following physical quantities is a vector quantity?,Mass,Speed,Displacement,Temperature,Displacement is a vector because it has both magnitude and direction.,"A vector quantity requires both magnitude and direction. Displacement specifies how far and in which direction an object has moved, so it is a vector. Mass and temperature are scalar quantities since they have magnitude only and no direction. Speed is also a scalar (it gives magnitude of motion per unit time without direction); its vector counterpart is velocity. Thus, among the options, displacement is the only vector.","Example: If a body moves 5 m east, the displacement can be written as 5 m east (magnitude 5 m and direction east). Distance would be 5 m (scalar). Speed might be 5 m/s (scalar), while velocity would be 5 m/s east (vector).",C,1,Single Correct,Scalar versus vector quantities (identification of vectors),Concept Identification,JEE Main + Advanced,AI Generated,"vectors,scalars,displacement,kinematics,basic_concepts",45,4,-1,Remembering,Low,High,False,,,,Draft,1.0,False,,,False,False,False,English,,,P1_CH1_ST4_S1_Q737,Physics,P1,CH1,ST4,S1
PHY,CH1,P1,ST4,Foundation,MCQ,Which of the following physical quantities is a scalar?,Displacement,Speed,Velocity,Acceleration,"Speed is a scalar quantity (has magnitude only); displacement, velocity and acceleration are vectors (have magnitude and direction).","A scalar quantity is described fully by a magnitude only, while a vector requires both magnitude and direction. Speed gives only how fast an object is moving (magnitude), regardless of direction, so it is a scalar. Displacement specifies change of position with direction, velocity specifies rate of change of displacement (magnitude and direction), and acceleration specifies rate of change of velocity (magnitude and direction); all three are vectors.","For example, if a car moves 50 km east then 50 km west, its total distance (related to speed) is 100 km, a scalar, while its net displacement is 0 km (a vector). Speed is always non-negative and does not change sign when direction reverses; velocity and acceleration can be positive or negative depending on chosen direction.",B,1,Single Correct,Scalars versus vectors,Direct concept recognition,JEE Main + Advanced,AI Generated,"scalars,vectors,kinematics,fundamentals",30,4,-1,Remembering,Core,High,False,,,,Draft,1.0,False,,,False,False,False,English,,,P1_CH1_ST4_S1_Q738,Physics,P1,CH1,ST4,S1
PHY,CH1,P1,ST4,Foundation,MCQ,An object is released from rest on a smooth (frictionless) incline that makes an angle of 30° with the horizontal. What is the magnitude of its acceleration down the incline? (Take g = 9.8 m/s^2),9.8 m/s^2,4.9 m/s^2,8.5 m/s^2,5.66 m/s^2,"Acceleration = g·sin30° = 9.8 × 1/2 = 4.9 m/s^2, so option B.","Resolve the weight mg into components parallel and perpendicular to the plane. The component along the plane causing acceleration is mg·sinθ. With no friction, net force along plane = mg·sinθ, so acceleration a = (mg·sinθ)/m = g·sinθ. For θ = 30°, sin30° = 1/2, hence a = g/2 = 9.8/2 = 4.9 m/s^2. Option A (9.8 m/s^2) corresponds to using the full gravitational acceleration (forgetting to take the component). Option C (~8.5 m/s^2) corresponds to using g·cos30° instead of g·sin30° (wrong component). Option D (~5.66 m/s^2) is an arithmetic/miscellaneous error and does not match the correct component calculation.","On an incline, only the component of gravity parallel to the surface (mg·sinθ) produces acceleration along the plane; the perpendicular component (mg·cosθ) is balanced by the normal reaction. This result follows directly from Newton's second law and requires no integration or advanced algebra.",B,1,Single Correct,Resolving weight into components on an inclined plane; acceleration due to gravity component along incline,Direct application,JEE Main + Advanced,AI Generated,"kinematics,inclined plane,forces,Newton's laws,components",45,4,-1,Understanding,Low,Introductory,False,,,,Draft,1.0,False,,,False,False,False,English,,,P1_CH1_ST4_S1_Q739,Physics,P1,CH1,ST4,S1
PHY,CH1,P1,ST4,Foundation,MCQ,A toy car moves along a straight line with constant speed. Which one of the following physical quantities is zero at all times?,Acceleration of the car,Displacement of the car from its starting point,Velocity of the car,Kinetic energy of the car,Acceleration is zero because the velocity (magnitude and direction) remains constant when speed is constant along a straight line.,"Acceleration is the rate of change of velocity. For motion along a straight line with constant speed, both the magnitude and direction of velocity remain constant, so the velocity does not change with time and the acceleration is zero. The other quantities are generally nonzero: displacement from the starting point changes with time (so not zero), velocity is constant but not zero unless the car is at rest, and kinetic energy depends on speed and is nonzero for a moving car.","Mathematically, a(t) = dv/dt. With constant speed and direction v = constant ⇒ dv/dt = 0. Hence acceleration vector = 0. Displacement s(t) = vt + s0 changes linearly with time; kinetic energy K = 1/2 mv^2 is nonzero if v ≠ 0.",A,1,Single Correct,Kinematics — relation between velocity and acceleration (constant speed motion),Direct concept application,JEE Main + Advanced,AI Generated,"kinematics,acceleration,velocity,constant speed,conceptual",60,4,-1,Understand,Low,High,False,,,,Draft,1.0,False,,,False,False,False,English,,,P1_CH1_ST4_S1_Q740,Physics,P1,CH1,ST4,S1
PHY,CH1,P1,ST4,Foundation,MCQ,A car moves on a straight horizontal road with constant velocity. Which of the following is true about the net external force acting on the car?,The net external force on the car is zero.,The net external force on the car equals the weight of the car.,The net external force on the car equals the frictional force opposing motion.,The net external force points in the direction of motion and has a constant non-zero magnitude.,"A. Constant velocity means zero acceleration, so by Newton's second law the net external force is zero.","Newton's second law states F_net = m a. For constant velocity, acceleration a = 0, hence F_net = 0. Vertically, the weight of the car is balanced by the normal reaction, so weight is not the net force (option B is incorrect). Horizontally, friction may act but it is balanced by the driving (propulsive) force when velocity is constant; therefore the net of horizontal forces is zero (option C is incorrect because friction alone is not the net force). If a non-zero net force acted in the direction of motion, the car would accelerate and its velocity would not remain constant (option D is incorrect). Thus the only correct statement is that the net external force is zero.","This situation is an example of dynamic equilibrium: forces may be present and cancel each other, producing no acceleration. Constant velocity does not imply absence of forces, only that their vector sum is zero.",A,1,Single Correct,Newton's laws of motion: relation between net force and acceleration (equilibrium and constant velocity),Direct concept check (Newton's second law / equilibrium),JEE Main + Advanced,AI Generated,"Newton's laws,force,equilibrium,kinematics,inertia",60,4,-1,Understanding,Low,High,False,,,,Draft,1.0,False,,,False,False,False,English,,,P1_CH1_ST4_S1_Q741,Physics,P1,CH1,ST4,S1
PHY,CH1,P1,ST4,Foundation,MCQ,A cyclist travels 3.0 km east and then 4.0 km north. What is the magnitude of the cyclist's net displacement from the starting point?,5.0 km,7.0 km,1.0 km,4.0 km,"Magnitude of displacement = sqrt(3.0^2 + 4.0^2) = 5.0 km, so option A.","Treat the two successive displacements as perpendicular vector components: eastward 3.0 km (x-component) and northward 4.0 km (y-component). The net displacement vector has magnitude given by Pythagoras: |r| = sqrt((3.0 km)^2 + (4.0 km)^2) = sqrt(9 + 16) km = sqrt(25) km = 5.0 km. Option B (7.0 km) is the total distance traveled (3.0 + 4.0), not the straight-line displacement. Option C (1.0 km) is the arithmetic difference and is not relevant for perpendicular components. Option D (4.0 km) is just the northward component, not the resultant. Thus A is correct.","Distance is a scalar (total path length = 7.0 km), while displacement is a vector (shortest straight-line from start to finish). For perpendicular legs, use Pythagorean theorem to get the resultant magnitude.",A,1,Single Correct,Vectors — displacement magnitude (vector addition for perpendicular components),Direct application,JEE Main + Advanced,AI Generated,"vectors,displacement,distance,kinematics,P1_CH1_ST4",45,4,-1,Understand,,High,False,,,,Draft,1.0,False,,,False,False,False,English,,,P1_CH1_ST4_S1_Q742,Physics,P1,CH1,ST4,S1
PHY,CH1,P1,ST4,Foundation,MCQ,"An object is thrown vertically upwards from ground level (neglect air resistance). At the highest point of its trajectory, which one of the following quantities is zero?",Displacement from the launch point,Instantaneous velocity,Acceleration,Gravitational force acting on the object,B — At the highest point the instantaneous vertical velocity is zero while acceleration and gravitational force remain non-zero; displacement from launch point is generally non-zero.,"When an object is thrown upward, its upward velocity decreases under constant downward acceleration due to gravity. At the highest point the instantaneous velocity becomes zero because the upward motion stops momentarily before the object starts descending. However, the acceleration equals g downward (≈9.8 m/s^2) at every point during the flight (neglecting air resistance), so acceleration is not zero. The gravitational force mg acting on the object is also non-zero. Displacement from the launch point at the highest point is the maximum upward displacement and is generally not zero unless the object was launched from and returned to the same reference — thus option A is not generally zero. Therefore only instantaneous velocity is zero at the highest point, making option B correct.",Velocity is the instantaneous rate of change of position and becomes zero at the turning point. Acceleration and weight remain present throughout the motion (they cause the change in velocity).,B,1,Single Correct,"One-dimensional kinematics under constant acceleration (free-fall): relationship between velocity, acceleration and force at the turning point",Single-concept recall,JEE Main + Advanced,AI Generated,"kinematics,free fall,velocity,acceleration,one-dimensional motion",60,4,-1,Remembering,Low,Basic,False,,,,Draft,1.0,False,,,False,False,False,English,,,P1_CH1_ST4_S1_Q743,Physics,P1,CH1,ST4,S1
PHY,CH1,P1,ST4,Foundation,MCQ,A block moves with constant velocity on a horizontal frictionless surface. What is the net force acting on the block?,Zero,Equal to the weight mg acting downward,A constant horizontal force in the direction of motion,A horizontal frictional force opposing the motion,"A. Zero. Constant velocity implies zero acceleration, so net force is zero (Newton's first and second laws).","If the velocity of the block is constant, its acceleration is zero. By Newton's second law, net force = m·a, so the net force is zero. Option B is incorrect because the weight mg acts downward but is balanced by the normal reaction; their resultant contribution to net force is zero. Option C is incorrect because a constant horizontal force would produce a horizontal acceleration and change the velocity. Option D is incorrect because the surface is frictionless, so no frictional force acts.","Newton's first law states that in the absence of a net external force, an object moves with constant velocity (including remaining at rest). On a frictionless horizontal surface the only vertical forces (weight and normal) cancel, leaving no horizontal forces; thus the net force vector is zero. A common misconception is that a continuous forward force is required to maintain motion; this is true only when dissipative forces (like friction) are present.",A,1,Single Correct,Newton's first and second laws; relation between constant velocity and net force,Direct application of Newton's laws,JEE Main + Advanced,AI Generated,"Newton's laws,force,constant velocity,kinematics",60,4,-1,Understand,High,High,False,,,,Draft,1.0,False,,,False,False,False,English,,,P1_CH1_ST4_S1_Q744,Physics,P1,CH1,ST4,S1
PHY,CH1,P1,ST4,Foundation,MCQ,A particle of mass 2 kg is acted upon by a constant net force of 6 N. The magnitude of its acceleration is:,1.5 m/s^2,3 m/s^2,6 m/s^2,12 m/s^2,"Using Newton's second law a = F/m = 6 N / 2 kg = 3 m/s^2, so option B is correct.","Newton's second law states that the net force on a body equals mass times acceleration: F = ma. Rearranging gives acceleration a = F/m. Substituting F = 6 N and m = 2 kg yields a = 6/2 = 3 m/s^2. Units: 1 N = 1 kg·m/s^2, so N/kg = m/s^2, consistent for acceleration.","Common incorrect choices arise from arithmetic mistakes or misapplication of the formula: (a) 1.5 m/s^2 would result from dividing by 4 instead of 2 (arithmetic error), (c) 6 m/s^2 mistakes acceleration for force (unit confusion), and (d) 12 m/s^2 is twice the correct value (doubling error). The correct use of F = ma with consistent units gives the result directly.",B,1,Single Correct,"Newton's second law (relation between force, mass and acceleration)",Direct application of formula,JEE Main + Advanced,AI Generated,"newton's laws,force,acceleration,F=ma,units",45,4,-1,Understand,Low,High,False,,,,Draft,1.0,False,,,False,False,False,English,,,P1_CH1_ST4_S1_Q745,Physics,P1,CH1,ST4,S1
PHY,CH1,P1,ST4,Foundation,MCQ,A block of mass m is released from rest on a smooth (frictionless) incline which makes an angle of 30° with the horizontal. The magnitude of its acceleration down the incline is:,g/2,g·cos30°,g·tan30°,0,Acceleration along incline is a = g sinθ = g sin30° = g/2.,"Resolve the weight mg into components parallel and perpendicular to the incline. The component along the incline is mg sinθ (downwards). There is no friction, so net force along the incline = mg sinθ. By Newton's second law, ma = mg sinθ ⇒ a = g sinθ. For θ = 30°, sin30° = 1/2, so a = g/2. Option B (g cos30°) is the perpendicular component of weight (mistakenly used), option C (g tan30°) results from confusing ratios of components and is not obtained from Newton's second law, and option D (zero) is incorrect because with no opposing force the block accelerates down the incline.","The normal reaction cancels the perpendicular component mg cosθ, so it does not produce acceleration along the plane. The acceleration is independent of mass m. This is a basic application of resolving forces on an inclined plane and applying F = ma.",A,1,Single Correct,Resolution of weight on an inclined plane and application of Newton's second law,Direct application of force resolution,JEE Main + Advanced,AI Generated,"inclined plane,Newton's laws,force resolution,kinematics",60,4,-1,Understand,Low,High,False,,,,Draft,1.0,False,,,False,False,False,English,,,P1_CH1_ST4_S1_Q746,Physics,P1,CH1,ST4,S1
